acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre_class
0.00497,0.506,237533,0.709,0,7,0.106,-5.592,1,0.031,155.918,4,0.277,2
0.00524,0.377,221800,0.902,0,0,0.464,-4.123,1,0.0733,75.897,4,0.352,2
0.836,0.364,343187,0.439,0.0012,7,0.122,-9.005,1,0.0323,140.105,4,0.214,2
0.94,0.237,163027,0.123,0.608,4,0.116,-20.907,1,0.0343,64.004,3,0.319,2
0.867,0.638,44107,0.00472,0.859,4,0.111,-32.628,1,0.123,108.905,3,0.0376,2
0.468,0.353,286747,0.493,0.159,4,0.118,-10.944,1,0.0305,97.43,4,0.302,2
0.883,0.306,206227,0.328,0.925,7,0.0865,-17.815,1,0.0336,131.622,3,0.229,2
0.545,0.381,368773,0.518,0.000319,9,0.0969,-6.23,1,0.0285,78.202,4,0.3,2
0.474,0.458,390213,0.455,0.00235,7,0.0655,-10.369,1,0.0576,98.678,4,0.45,2
0.907,0.396,197173,0.156,0.397,7,0.109,-19.915,1,0.0293,83.681,4,0.366,2
0.145,0.3,344840,0.809,0.000268,2,0.095,-7.304,1,0.0697,169.228,4,0.436,2
0.0599,0.532,320987,0.669,1.8e-06,7,0.112,-7.069,1,0.0482,147.726,4,0.892,2
0.0053,0.527,225267,0.746,0,7,0.103,-5.591,1,0.0369,77.494,4,0.542,2
0.0056,0.531,179493,0.766,0,8,0.201,-7.692,1,0.0582,130.048,4,0.532,2
0.269,0.585,232800,0.845,5.7e-06,2,0.127,-2.396,1,0.0524,100.044,4,0.505,2
0.0108,0.454,127693,0.842,0,0,0.378,-5.68,1,0.0484,159.914,4,0.632,2
0.605,0.628,180053,0.876,0,7,0.582,-3.473,0,0.15,108.084,4,0.516,2
0.709,0.529,248712,0.394,0,7,0.087,-5.915,1,0.0289,72.647,4,0.213,2
0.434,0.575,171320,0.856,0,0,0.338,-4.889,1,0.0352,158.017,4,0.962,2
0.621,0.536,182440,0.538,0,3,0.13,-6.384,1,0.0317,129.975,4,0.514,2
0.401,0.505,202819,0.733,0,7,0.328,-2.049,1,0.0395,94.058,4,0.461,2
0.462,0.63,233271,0.913,0,6,0.101,-2.983,1,0.0707,107.014,4,0.792,2
0.086,0.242,172605,0.571,0.831,7,0.0814,-11.429,0,0.0673,105.817,4,0.0894,2
0.572,0.178,188920,0.421,0.946,6,0.104,-13.09,0,0.0401,99.053,3,0.183,2
0.00467,0.286,89350,0.542,0.00361,0,0.125,-15.934,0,0.0521,74.656,3,0.0976,2
0.567,0.244,309381,0.315,0.875,9,0.0884,-14.409,1,0.0441,101.254,4,0.0354,2
0.79,0.38,186787,0.373,0.931,1,0.156,-12.863,1,0.0301,87.68,3,0.111,2
0.227,0.364,136703,0.553,0.952,7,0.0934,-10.211,0,0.0305,139.976,3,0.14,2
0.119,0.283,461164,0.583,0.164,2,0.0999,-11.44,0,0.0474,104.199,4,0.0358,2
0.693,0.266,467411,0.307,0.914,2,0.107,-13.278,0,0.0374,114.867,4,0.0356,2
0.116,0.189,109011,0.487,0.824,2,0.114,-13.769,1,0.05,94.202,4,0.0607,2
0.276,0.296,593100,0.412,0.866,2,0.148,-14.909,0,0.0521,133.219,4,0.0346,2
0.0687,0.568,225071,0.52,0,10,0.222,-11.075,1,0.078,144.893,4,0.368,2
0.371,0.6,228362,0.782,0,11,0.124,-8.924,0,0.0412,81.866,4,0.374,2
0.121,0.698,238315,0.657,0,11,0.162,-8.317,0,0.212,131.99,4,0.658,2
0.0636,0.636,262557,0.697,0,2,0.116,-7.765,1,0.0511,127.944,4,0.276,2
0.114,0.746,223190,0.747,0,6,0.0816,-7.76,0,0.0437,138.013,4,0.492,2
0.0579,0.764,247118,0.832,0,5,0.304,-4.045,1,0.102,95.038,4,0.566,2
0.181,0.496,140748,0.672,2.59e-06,2,0.0917,-10.588,0,0.0669,79.883,4,0.516,2
0.0343,0.749,165224,0.813,0,6,0.738,-6.512,1,0.376,92.681,4,0.79,2
0.422,0.658,165042,0.506,0,0,0.0962,-9.564,1,0.217,111.962,5,0.381,2
0.0676,0.745,194220,0.438,0,0,0.111,-7.689,1,0.0373,109.946,4,0.327,2
0.00768,0.556,282000,0.681,0.728,0,0.0883,-5.871,1,0.0319,160.058,4,0.0374,2
2.95e-05,0.388,237037,0.795,0.858,7,0.0854,-3.642,0,0.0346,80.939,4,0.134,2
5.66e-05,0.601,196067,0.404,0.925,8,0.0865,-10.062,0,0.042,160.002,4,0.608,2
0.799,0.661,182963,0.443,0.87,1,0.119,-15.372,0,0.169,169.998,4,0.253,2
0.0247,0.62,220615,0.562,0.767,6,0.112,-14.704,1,0.0485,148.125,4,0.479,2
6.31e-05,0.575,207882,0.694,0.878,1,0.0789,-9.242,1,0.03,149.965,4,0.523,2
0.484,0.382,161068,0.314,0.266,0,0.117,-13.097,1,0.0263,101.395,3,0.506,2
0.105,0.549,126947,0.723,0.948,0,0.0776,-10.017,1,0.035,115.586,4,0.899,2
0.184,0.462,140814,0.574,0.969,4,0.155,-10.065,0,0.027,145.159,3,0.852,2
0.962,0.459,160000,0.268,0.000406,3,0.102,-11.334,1,0.0304,94.476,3,0.416,2
0.804,0.56,131544,0.415,0.902,0,0.149,-11.235,1,0.0274,93.609,4,0.971,2
0.837,0.301,124909,0.39,0.845,3,0.124,-11.778,1,0.029,79.605,4,0.72,2
0.686,0.536,150637,0.311,0.377,0,0.196,-12.958,1,0.0244,68.401,4,0.533,2
0.202,0.432,114885,0.715,0.783,9,0.151,-11.573,0,0.0328,100.359,4,0.963,2
0.902,0.555,175602,0.259,0.848,0,0.0836,-16.461,1,0.0287,104.135,5,0.377,2
0.873,0.711,202611,0.419,0.741,7,0.248,-9.869,1,0.0288,108.924,4,0.749,2
0.0538,0.709,232187,0.635,0.000139,5,0.098,-4.865,0,0.0461,96.825,4,0.536,2
0.092,0.734,211440,0.667,2.12e-05,2,0.104,-4.996,1,0.0871,100.578,4,0.165,2
0.000874,0.563,229670,0.717,0,1,0.183,-5.186,1,0.337,82.064,4,0.427,2
0.000259,0.904,177000,0.611,2.03e-05,1,0.0976,-6.842,0,0.0888,150.02,4,0.4,2
0.29,0.798,213400,0.582,0,10,0.153,-7.38,1,0.103,126.075,4,0.766,2
0.0047,0.637,185947,0.514,0,1,0.094,-6.763,1,0.365,139.931,4,0.402,2
0.00763,0.854,221827,0.484,0,1,0.097,-9.054,1,0.213,130.087,4,0.302,2
0.0224,0.681,227360,0.541,0,9,0.167,-8.926,0,0.055,110.803,4,0.413,2
0.22,0.734,208733,0.687,0,4,0.215,-4.728,0,0.476,189.791,4,0.476,2
0.62,0.459,130613,0.587,2.23e-06,1,0.268,-9.391,1,0.432,90.796,4,0.441,2
0.518,0.647,240933,0.495,0,9,0.281,-7.17,0,0.342,87.426,4,0.502,2
0.0652,0.736,264532,0.604,6.43e-05,1,0.124,-7.357,0,0.222,155.007,4,0.574,2
0.255,0.502,243491,0.786,0,9,0.65,-4.378,0,0.317,169.021,4,0.739,2
0.0802,0.645,181880,0.541,0,10,0.325,-6.312,0,0.0385,95.061,4,0.411,2
0.00282,0.466,187787,0.659,0,2,0.273,-6.077,1,0.115,186.169,4,0.36,2
0.000683,0.377,248587,0.738,0,2,0.319,-5.32,1,0.311,80.846,4,0.57,2
0.0527,0.679,221840,0.684,0.000895,6,0.177,-8.559,1,0.278,151.748,4,0.755,2
0.0823,0.587,215360,0.671,0,2,0.161,-4.48,1,0.144,127.133,4,0.1,2
0.0123,0.674,253440,0.605,0,8,0.0963,-6.598,0,0.0335,124.92,4,0.452,2
0.275,0.385,357707,0.908,0,5,0.223,-2.428,0,0.389,79.275,4,0.538,2
0.000165,0.641,240307,0.667,3.22e-06,11,0.113,-6.252,1,0.0538,154.025,4,0.29,2
0.0191,0.534,302333,0.532,0,1,0.14,-7.355,1,0.103,157.193,4,0.109,2
0.618,0.774,229303,0.544,0.898,7,0.0747,-11.675,0,0.0469,94.046,4,0.77,2
0.228,0.82,238600,0.825,0,2,0.0357,-4.195,1,0.255,90.836,4,0.775,2
0.0897,0.553,207347,0.652,0,0,0.111,-6.685,1,0.206,94.505,4,0.551,2
0.11,0.723,199747,0.732,0,11,0.484,-5.514,1,0.0864,104.991,4,0.503,2
0.0285,0.549,211493,0.853,0.000296,7,0.618,-4.293,1,0.188,94.695,4,0.346,2
0.187,0.881,266067,0.622,0,1,0.103,-4.149,1,0.215,91.989,4,0.633,2
0.000136,0.692,246320,0.833,1.98e-05,7,0.515,-3.974,1,0.0492,96.814,4,0.692,2
0.246,0.904,298307,0.692,0,11,0.0846,-6.429,0,0.127,101.007,4,0.962,2
0.045,0.84,246347,0.798,4.32e-05,8,0.172,-5.079,1,0.0699,100.175,4,0.695,2
0.0597,0.813,195744,0.732,0.00137,7,0.0846,-5.636,1,0.03,130.02,4,0.731,2
0.00474,0.47,218187,0.83,0,9,0.339,-5.35,1,0.115,90.967,4,0.587,2
0.0239,0.745,268864,0.779,0,1,0.159,-7.233,0,0.173,115.017,4,0.491,2
0.353,0.562,180107,0.702,0,1,0.0614,-7.928,1,0.334,99.251,4,0.837,2
0.251,0.711,194493,0.878,0,10,0.205,-5.962,0,0.243,108.911,4,0.713,2
0.363,0.772,300040,0.555,0,10,0.127,-7.878,0,0.283,97.06,4,0.83,2
0.00244,0.591,284560,0.995,0.503,5,0.0618,-3.651,0,0.0689,139.995,4,0.507,2
0.259,0.909,285853,0.685,0,4,0.521,-3.987,0,0.314,105.018,4,0.449,2
0.135,0.791,270693,0.646,1.33e-05,11,0.16,-4.598,1,0.117,92.026,4,0.256,2
0.283,0.865,193467,0.73,0,6,0.0753,-2.813,0,0.373,90.096,4,0.808,2
0.0264,0.603,209107,0.594,9.84e-05,7,0.379,-7.922,1,0.46,129.774,5,0.748,2
0.0485,0.673,249467,0.785,3.65e-06,10,0.0397,-2.894,0,0.351,84.607,4,0.85,2
0.388,0.547,224427,0.807,9.11e-05,6,0.0436,-4.083,0,0.36,79.823,3,0.919,2
0.0371,0.696,237707,0.708,0.00431,1,0.331,-6.953,1,0.337,96.87,4,0.524,2
0.276,0.699,288880,0.688,0,10,0.359,-2.426,0,0.291,79.02,4,0.537,2
0.0649,0.615,253763,0.827,0,9,0.47,-5.735,1,0.126,81.998,4,0.547,2
0.0153,0.574,256227,0.841,0.000797,11,0.121,-2.92,0,0.43,108.095,5,0.402,2
0.0124,0.773,257907,0.867,0,10,0.102,-1.922,0,0.151,85.487,4,0.696,2
0.628,0.826,211573,0.585,0,6,0.0895,-8.371,1,0.449,95.686,4,0.945,2
0.411,0.651,223013,0.863,0,9,0.133,-7.825,1,0.347,90.111,4,0.509,2
0.179,0.849,294560,0.701,0,1,0.083,-8.351,1,0.268,101.829,4,0.598,2
0.0106,0.566,196213,0.708,3.01e-06,7,0.214,-9.055,0,0.657,83.647,4,0.329,2
0.0179,0.568,106427,0.726,0,6,0.049,-9.144,0,0.468,94.623,4,0.795,2
0.31,0.62,101493,0.655,1.99e-06,0,0.131,-9.248,1,0.262,94.283,4,0.91,2
0.000993,0.704,181360,0.617,0.00357,2,0.0529,-9.933,1,0.251,93.068,4,0.294,2
0.0852,0.672,213373,0.728,1.56e-06,6,0.0947,-8.648,1,0.387,94.887,4,0.445,2
0.00363,0.849,184947,0.446,0,1,0.0439,-11.914,1,0.366,97.901,4,0.674,2
0.197,0.648,193813,0.678,0,11,0.121,-9.148,0,0.461,94.704,4,0.652,2
0.433,0.591,161787,0.749,0,10,0.61,-7.551,0,0.469,87.399,4,0.511,2
0.189,0.727,226733,0.613,0,2,0.265,-9.757,1,0.35,101.98,4,0.659,2
0.187,0.367,216898,0.872,0,9,0.124,-7.66,1,0.522,178.447,4,0.373,2
0.0638,0.515,259120,0.585,0,1,0.566,-9.695,1,0.404,95.207,5,0.505,2
0.41,0.503,105267,0.8,0,4,0.565,-8.187,1,0.365,85.066,4,0.588,2
0.374,0.48,363950,0.897,0,6,0.211,-6.93,0,0.432,92.934,4,0.67,2
0.0684,0.783,196933,0.621,0,6,0.133,-11.107,0,0.474,143.484,4,0.779,2
0.467,0.568,149267,0.885,0.00835,2,0.722,-7.231,1,0.327,89.588,4,0.472,2
0.105,0.425,149080,0.588,0,1,0.54,-11.734,1,0.472,166.597,4,0.0818,2
0.588,0.374,131564,0.836,0,1,0.759,-6.356,1,0.719,90.549,4,0.321,2
0.213,0.662,165117,0.561,0,2,0.428,-9.39,0,0.367,87.737,4,0.597,2
0.0193,0.589,229227,0.686,0,8,0.356,-10.365,0,0.395,87.93,4,0.751,2
0.171,0.714,239119,0.462,3.91e-06,2,0.308,-11.728,1,0.348,79.951,4,0.379,2
0.175,0.723,239792,0.592,0,0,0.399,-11.314,1,0.608,158.559,4,0.717,2
0.233,0.628,138577,0.536,0,10,0.605,-9.875,1,0.46,83.608,4,0.212,2
0.231,0.751,236611,0.703,0,10,0.361,-11.827,0,0.345,104.797,4,0.761,2
0.156,0.647,46974,0.515,0,2,0.424,-9.698,0,0.205,88.08,4,0.632,2
0.0575,0.791,211998,0.466,5.48e-06,11,0.201,-11.939,0,0.442,153.926,4,0.694,2
0.398,0.608,42864,0.25,0,8,0.5,-19.291,1,0.663,61.631,5,0.858,2
0.0725,0.385,209305,0.794,0,11,0.344,-9.828,0,0.65,82.073,1,0.421,2
0.911,0.5,213920,0.48,0.0125,0,0.161,-8.444,1,0.0346,127.423,4,0.35,2
0.00125,0.451,133667,0.927,0.00026,0,0.302,-5.85,1,0.0448,107.957,4,0.658,2
0.0364,0.55,240813,0.862,0,2,0.121,-4.038,1,0.0327,109.68,4,0.861,2
0.00358,0.419,160773,0.804,0,7,0.185,-7.161,1,0.0962,123.338,4,0.411,2
0.0436,0.44,299080,0.817,7.56e-06,9,0.0817,-4.34,1,0.0481,126.208,4,0.876,2
0.00431,0.568,223907,0.641,5.97e-05,7,0.132,-6.191,1,0.0251,96.79,4,0.509,2
0.423,0.623,182427,0.495,0,4,0.214,-8.188,1,0.0296,110.432,4,0.294,2
0.0429,0.586,200573,0.889,4.17e-06,9,0.331,-5.468,1,0.0512,97.405,4,0.553,2
0.0595,0.185,198867,0.89,3.46e-06,4,0.347,-5.21,0,0.0621,178.496,4,0.298,2
0.00319,0.414,207627,0.873,2.45e-05,4,0.101,-6.757,0,0.0411,161.994,4,0.636,2
0.0517,0.522,79464,0.472,0,10,0.341,-10.997,0,0.636,179.609,4,0.681,2
0.453,0.637,252773,0.824,0.00646,9,0.251,-5.332,0,0.032,106.939,4,0.89,2
0.0605,0.471,187893,0.898,1.27e-06,4,0.324,-5.245,0,0.107,154.63,4,0.844,2
0.00499,0.427,227333,0.853,0.165,0,0.336,-5.826,1,0.141,77.282,4,0.882,2
0.13,0.775,175000,0.483,9.37e-05,6,0.371,-7.284,0,0.214,85.774,4,0.322,2
0.549,0.584,233560,0.556,4.22e-06,11,0.376,-5.578,0,0.0684,144.08,4,0.454,2
0.698,0.485,247000,0.253,2.02e-06,9,0.374,-11.24,1,0.0292,74.596,4,0.133,2
0.174,0.573,197000,0.489,0.0755,4,0.503,-8.543,0,0.0502,94.231,4,0.157,2
0.789,0.63,220493,0.504,0,9,0.11,-8.973,0,0.371,91.584,4,0.416,2
0.371,0.4,180680,0.211,0,9,0.158,-10.113,0,0.0406,65.866,4,0.0498,2
0.8,0.567,166493,0.227,0,11,0.373,-12.79,0,0.0578,151.345,3,0.36,2
0.572,0.388,214000,0.418,0.00141,9,0.358,-9.526,0,0.0321,89.105,4,0.113,2
0.0717,0.63,180000,0.348,0,10,0.0911,-7.526,1,0.316,108.329,4,0.426,2
0.387,0.589,213493,0.44,0.000199,9,0.115,-8.504,0,0.0296,90.116,4,0.406,2
0.0162,0.639,211493,0.658,0,6,0.149,-9.319,0,0.314,92.485,4,0.789,2
0.000669,0.812,270000,0.74,0.494,11,0.0942,-6.097,0,0.0857,127.993,4,0.367,2
0.00016,0.835,284160,0.673,0.816,1,0.042,-8.451,1,0.0764,125.011,4,0.147,2
0.21,0.831,191437,0.782,0,0,0.113,-6.274,1,0.15,141.869,4,0.199,2
0.115,0.719,216727,0.497,0,8,0.0898,-7.661,1,0.681,81.651,4,0.345,2
0.482,0.829,200310,0.527,0,6,0.631,-6.644,0,0.367,116.078,4,0.473,2
0.135,0.869,133922,0.385,0,4,0.0931,-7.801,1,0.297,149.897,4,0.596,2
0.0299,0.825,218954,0.487,0,1,0.0868,-6.416,1,0.233,105.05,3,0.372,2
0.147,0.678,190177,0.648,0,2,0.182,-5.892,1,0.445,94.336,4,0.635,2
0.185,0.74,237295,0.543,0,1,0.372,-7.979,1,0.399,78.198,4,0.337,2
0.19,0.675,315771,0.567,1.77e-06,10,0.175,-9.147,0,0.263,84.039,4,0.658,2
0.0607,0.72,286730,0.626,0,8,0.0728,-9.351,1,0.397,75.032,4,0.182,2
0.102,0.716,257646,0.652,0,6,0.11,-7.909,0,0.398,109.295,5,0.494,2
0.298,0.628,261198,0.582,0,9,0.141,-9.354,0,0.238,88.017,4,0.712,2
0.961,0.256,335173,0.117,0.914,11,0.103,-23.008,0,0.0349,141.372,5,0.0748,2
0.245,0.236,30173,0.28,0.181,7,0.155,-24.64,0,0.0518,108.499,4,0.358,2
0.0554,0.418,167467,0.258,0.808,0,0.333,-21.811,0,0.057,111.577,4,0.269,2
0.955,0.198,195080,0.0381,0.942,2,0.109,-25.916,0,0.0398,141.38,3,0.0985,2
0.961,0.344,246787,0.126,0.795,9,0.161,-28.565,1,0.0393,140.72,3,0.272,2
0.00174,0.735,39907,0.282,0.963,1,0.23,-18.553,1,0.0636,92.436,4,0.508,2
0.568,0.669,245427,0.762,0.904,1,0.104,-15.138,0,0.0605,158.4,4,0.767,2
0.064,0.423,287200,0.348,0.872,1,0.116,-20.514,1,0.13,83.987,4,0.0566,2
0.945,0.291,328813,0.13,0.871,9,0.108,-23.056,0,0.0454,144.283,5,0.198,2
0.687,0.464,155107,0.783,0.911,11,0.0937,-14.203,1,0.0852,170.114,4,0.567,2
0.755,0.142,694814,0.171,0.918,0,0.353,-24.07,1,0.0386,142.612,3,0.0545,2
0.863,0.0708,338430,0.227,0.693,1,0.0859,-24.874,1,0.0731,79.52,5,0.0395,2
0.79,0.423,307309,0.254,0.471,0,0.343,-17.169,1,0.0447,109.503,5,0.211,2
0.971,0.0694,367737,0.0953,0.943,0,0.115,-23.397,1,0.0354,74.252,4,0.0765,2
0.882,0.149,522231,0.218,0.782,0,0.0699,-21.457,1,0.0378,142.315,4,0.0991,2
0.0011,0.425,336558,0.579,0.0492,0,0.0738,-11.777,1,0.0717,82.034,4,0.473,2
0.67,0.222,799056,0.373,0.602,0,0.396,-22.332,1,0.156,116.518,4,0.0395,2
0.0373,0.423,747196,0.667,0.738,0,0.406,-18.932,1,0.0705,131.035,4,0.126,2
0.571,0.2,1190692,0.656,0.128,8,0.268,-21.474,1,0.126,74.226,4,0.0245,2
0.778,0.18,521760,0.284,0.855,2,0.355,-24.587,1,0.0626,113.837,4,0.0396,2
0.302,0.648,271187,0.487,0.058,8,0.245,-11.485,0,0.0429,99.954,4,0.0829,2
0.0433,0.623,238629,0.614,0.82,6,0.613,-9.666,0,0.0696,174.985,4,0.289,2
0.0164,0.704,264686,0.628,0.922,5,0.15,-11.617,0,0.063,174.999,4,0.424,2
0.00183,0.562,275657,0.597,0.91,8,0.257,-6.613,1,0.0394,175.033,4,0.197,2
0.0288,0.69,246857,0.964,0.826,4,0.19,-6.87,0,0.0591,175.012,4,0.397,2
0.000683,0.654,246857,0.961,0.794,11,0.0779,-5.064,0,0.185,174.968,4,0.589,2
0.0423,0.837,384040,0.41,0.907,11,0.109,-10.991,0,0.0704,100.0,4,0.625,2
0.0019,0.457,215510,0.899,0,10,0.831,-2.591,0,0.132,147.268,4,0.298,2
0.0128,0.575,270627,0.591,0,10,0.0567,-5.519,0,0.235,171.823,4,0.392,2
0.00922,0.448,312407,0.74,0,5,0.349,-3.708,0,0.247,111.217,5,0.42,2
0.0898,0.505,254093,0.657,0,9,0.0606,-7.254,1,0.288,135.995,4,0.666,2
0.00612,0.729,275720,0.838,0,8,0.0721,-4.476,0,0.313,136.869,4,0.349,2
0.0084,0.629,242373,0.7,0,2,0.118,-6.212,1,0.264,85.814,4,0.153,2
0.0769,0.558,267720,0.733,0,7,0.18,-4.194,0,0.212,162.214,4,0.301,2
0.214,0.523,291280,0.783,0,6,0.612,-3.755,0,0.185,117.264,5,0.313,2
0.00589,0.662,267720,0.808,0,9,0.613,-3.06,1,0.122,76.493,4,0.472,2
0.00168,0.679,310667,0.831,0,5,0.381,-3.903,0,0.0861,102.977,4,0.604,2
0.0102,0.566,290718,0.534,0,1,0.161,-7.768,0,0.199,144.92,4,0.329,2
0.0608,0.585,268200,0.739,0,7,0.115,-4.05,0,0.153,162.05,4,0.313,2
0.0777,0.448,358708,0.744,0,11,0.372,-3.96,1,0.261,84.146,5,0.265,2
0.000303,0.592,30093,0.504,0,9,0.408,-7.039,0,0.349,71.544,4,0.818,2
0.0732,0.761,186348,0.613,0,10,0.417,-6.665,0,0.141,94.97,4,0.826,2
0.0135,0.742,239543,0.53,0,1,0.121,-6.543,1,0.0571,137.985,4,0.275,2
0.02,0.747,310805,0.649,5.51e-06,7,0.317,-6.985,1,0.0703,139.977,4,0.187,2
0.0471,0.859,242819,0.703,0,7,0.324,-7.285,1,0.394,119.991,4,0.348,2
0.0199,0.773,82231,0.379,0,10,0.105,-8.221,0,0.0978,135.991,4,0.162,2
0.399,0.572,197427,0.442,1.87e-06,4,0.11,-10.653,1,0.0531,101.355,4,0.563,2
0.0804,0.674,245693,0.869,0,10,0.241,-5.039,0,0.336,83.296,4,0.699,2
0.733,0.835,69573,0.536,0,4,0.125,-11.212,1,0.942,95.951,4,0.408,2
0.462,0.595,60840,0.415,0,9,0.155,-13.995,1,0.25,160.136,4,0.352,2
0.342,0.646,37748,0.314,0,9,0.395,-17.196,1,0.342,159.677,3,0.434,2
0.0564,0.728,391967,0.644,0,7,0.371,-6.953,0,0.138,79.063,4,0.328,2
0.0847,0.841,243837,0.728,0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,2
0.0714,0.763,190678,0.598,0,11,0.112,-6.865,1,0.0539,140.987,4,0.182,2
0.00763,0.854,221827,0.484,0,1,0.097,-9.054,1,0.213,130.087,4,0.302,2
0.24,0.743,213863,0.571,0,7,0.291,-6.054,0,0.145,119.054,4,0.495,2
0.115,0.706,252263,0.716,0,7,0.316,-4.263,0,0.0768,136.904,4,0.459,2
0.00767,0.713,262693,0.526,0.000148,1,0.124,-5.046,1,0.032,131.05,4,0.131,2
0.00823,0.857,140793,0.642,0,0,0.106,-3.656,1,0.0588,150.06,4,0.0658,2
0.0595,0.767,228431,0.529,0,5,0.089,-4.421,0,0.0495,138.076,4,0.247,2
0.0737,0.769,216946,0.569,0,1,0.0571,-5.591,0,0.0786,146.062,4,0.612,2
0.132,0.738,225850,0.814,9.64e-06,7,0.126,-4.414,0,0.0999,119.041,4,0.483,2
0.0276,0.502,274507,0.553,0.00026,4,0.133,-6.664,1,0.0253,100.004,4,0.206,2
0.00926,0.652,245440,0.635,0.00994,11,0.144,-9.036,1,0.0273,127.09,4,0.664,2
0.00733,0.541,251933,0.731,0.112,9,0.484,-6.923,1,0.0272,103.051,4,0.485,2
0.116,0.562,247413,0.542,0.000113,11,0.0672,-9.332,0,0.0297,156.045,4,0.27,2
0.00393,0.451,200427,0.658,0.000106,11,0.116,-6.441,0,0.0288,82.943,3,0.589,2
0.447,0.487,227213,0.259,0.00835,9,0.147,-12.772,0,0.0259,139.95,4,0.221,2
0.525,0.378,153987,0.23,0.00888,2,0.361,-13.892,1,0.0294,177.999,4,0.406,2
0.679,0.495,243227,0.303,0.00329,2,0.072,-12.644,1,0.0305,80.946,4,0.314,2
0.0963,0.55,215587,0.452,5.86e-05,1,0.101,-8.114,1,0.0298,78.084,4,0.0934,2
0.0645,0.47,215307,0.414,0.00197,2,0.111,-9.438,1,0.0306,145.969,4,0.149,2
0.917,0.727,119000,0.123,0,2,0.268,-17.066,1,0.0842,115.115,4,0.651,2
0.866,0.809,121000,0.199,0,2,0.0697,-16.517,1,0.104,119.56,4,0.932,2
0.908,0.386,130000,0.147,1.25e-05,7,0.276,-15.433,1,0.0296,75.35,4,0.483,2
5.13e-06,0.221,313493,0.956,0.765,1,0.34,-5.693,0,0.127,144.392,4,0.385,2
0.307,0.643,191606,0.766,1.38e-05,6,0.107,-4.788,0,0.384,97.092,4,0.463,2
0.0849,0.917,191700,0.689,0,6,0.603,-6.225,1,0.264,102.414,4,0.443,2
0.075,0.696,216409,0.817,0,1,0.187,-3.862,1,0.109,98.064,4,0.782,2
0.0338,0.896,303077,0.515,0,2,0.317,-5.395,1,0.183,138.016,4,0.174,2
0.292,0.703,199387,0.789,0,0,0.377,-3.423,0,0.0928,150.058,4,0.761,2
0.68,0.749,268864,0.671,0,6,0.167,-5.151,1,0.0599,81.994,4,0.756,2
0.173,0.75,210627,0.724,0,11,0.185,-2.418,0,0.091,125.053,4,0.702,2
0.282,0.727,200013,0.866,3.87e-06,11,0.585,-4.288,1,0.185,127.01,4,0.653,2
0.0512,0.743,237160,0.671,0,9,0.116,-5.241,1,0.122,163.229,4,0.499,2
0.409,0.67,312027,0.485,0,8,0.0973,-7.272,0,0.737,119.886,4,0.242,2
0.0113,0.688,265038,0.874,0.592,10,0.124,-4.127,0,0.06,162.046,4,0.633,2
0.256,0.807,199028,0.354,0.88,8,0.0895,-8.633,0,0.0415,126.99,4,0.328,2
0.00162,0.626,277602,0.764,0.9,8,0.123,-6.619,0,0.095,196.048,4,0.138,2
0.11,0.601,210939,0.873,1.59e-06,1,0.189,-4.785,1,0.0388,162.346,3,0.676,2
0.102,0.507,205224,0.809,0.881,1,0.0643,-7.852,1,0.0431,162.313,3,0.752,2
0.325,0.739,279197,0.819,0.335,8,0.116,-5.82,0,0.0983,98.039,4,0.464,2
0.0791,0.741,208805,0.844,0.701,5,0.0713,-5.865,1,0.197,92.001,4,0.592,2
0.177,0.821,270587,0.774,0.000676,11,0.0577,-3.418,1,0.235,93.425,4,0.547,2
0.0279,0.916,161507,0.906,0,3,0.0803,-2.494,0,0.195,95.3,4,0.291,2
0.0879,0.937,222293,0.731,0,8,0.163,-2.132,1,0.0815,133.961,4,0.626,2
0.238,0.792,244200,0.825,0,11,0.186,-0.362,0,0.23,91.907,4,0.696,2
0.0996,0.591,283733,0.934,1.81e-06,3,0.348,-4.389,1,0.437,155.968,4,0.452,2
0.0442,0.672,305573,0.785,0.00253,9,0.136,-4.214,0,0.109,90.574,4,0.219,2
0.201,0.78,215200,0.882,1.07e-05,1,0.15,-4.368,1,0.134,168.955,4,0.926,2
0.000763,0.497,235120,0.872,8.94e-05,7,0.171,-6.166,1,0.115,126.785,5,0.383,2
0.198,0.938,206547,0.49,0,7,0.238,-3.527,1,0.218,97.591,4,0.504,2
0.264,0.879,205453,0.567,0,9,0.119,-3.923,0,0.416,92.17,4,0.759,2
0.000488,0.934,166800,0.535,0,6,0.0959,-11.803,1,0.0795,95.432,4,0.588,2
0.00581,0.921,214733,0.412,0,3,0.0745,-11.901,1,0.272,133.934,4,0.566,2
0.0985,0.701,285427,0.847,3.01e-06,7,0.522,-7.18,1,0.171,106.267,4,0.631,2
0.178,0.275,67733,0.6,0.00201,10,0.0674,-11.224,0,0.0397,93.84,4,0.736,2
0.243,0.856,252080,0.817,0,9,0.291,-7.278,0,0.17,108.046,4,0.656,2
0.367,0.777,151200,0.541,0.000599,6,0.0638,-13.596,1,0.337,150.429,4,0.967,2
0.0178,0.899,253360,0.462,0,9,0.322,-11.94,0,0.382,97.389,4,0.745,2
